"site","statistic","season","p_value","slope","conf_low","conf_high","conf_level","intercept","r_squared","sigma","trend_method","n","note","s","var_s","tau","z","alternative","trend_likelihood","period_start","period_end","lat","lon"
"Napier (Hawke's Bay)","Maximum","Autumn",0.00961145542853485,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,289,15132.666666666666,0.22855671328040136,2.3411797274900565,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Spring",0.003755176576978621,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,330,15145.666666666666,0.26005018808176955,2.673324636579037,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Winter",2.7240248138932337e-8,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,670,15145.666666666666,0.5279806848932896,5.436030947937313,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Autumn",0.27379314533208726,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,75,15141.333333333334,0.05917263354139386,0.6013809398970287,"greater","Likely increasing","1972-03-01","2022-05-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Spring",0.03500924675707666,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,224,15149.333333333334,0.17630964586341688,1.8117910178836072,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Winter",0.007378824315398609,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,301,15138.333333333334,0.23757379664176806,2.438272400676535,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.49846,176.91189
"Nelson (Nelson)","Average","Autumn",2.481570264568896e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,563,15147.333333333334,0.4434858477959966,4.566339781781984,"greater","Very likely increasing","1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Average","Spring",2.931756211716733e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,424,15139.333333333334,0.33478843224793686,3.437850538974604,"greater","Very likely increasing","1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Average","Winter",3.7342575175142566e-7,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,610,15144,0.48088924600314725,4.9487668348205665,"greater","Very likely increasing","1972-06-01","2022-08-31",-41.299,173.226
"Nelson (Nelson)","Maximum","Autumn",1.0685351876879532e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,524,15143,0.4132555085862023,4.250066522159252,"greater","Very likely increasing","1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Maximum","Spring",8.132860642061537e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,465,15140.666666666666,0.3671618419700251,3.770904045132865,"greater","Very likely increasing","1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Maximum","Winter",1.8191876759955976e-7,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,627,15143.666666666666,0.4944870303121161,5.086965736091338,"greater","Very likely increasing","1972-06-01","2022-08-31",-41.299,173.226
"Nelson (Nelson)","Minimum","Autumn",3.770763698213857e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,488,15135.333333333334,0.3856291986559122,3.958521118034357,"greater","Very likely increasing","1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Minimum","Spring",0.02653296191409885,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,239,15138,0.18871329081900215,1.9343840680735438,"greater","Very likely increasing","1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Minimum","Winter",7.4378966181711055e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,534,15148.666666666666,0.4203096021922528,4.330519557643419,"greater","Very likely increasing","1972-06-01","2022-08-31",-41.299,173.226
"New Plymouth (Taranaki)","Average","Autumn",0.0010077645412570485,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,381,15143.666666666666,0.3004777648308074,3.087934472387713,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Average","Spring",0.047077584179134296,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,207,15145.666666666666,0.16312239070583726,1.6738750004111904,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Average","Winter",4.1642948966509484e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,485,15130.666666666666,0.38356403439790543,3.934742622652843,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Autumn",2.5039502543102576e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,500,15141.333333333334,0.3944842236092924,4.0552579595759095,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Spring",0.015328115638467957,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,267,15144.333333333334,0.2104042430843408,2.1615065534055447,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Winter",1.375201443150971e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,578,15144.666666666666,0.4556622691636379,4.688629909599817,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Autumn",0.032537971597552805,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,228,15142,0.17988480596583734,1.8447360559442945,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Spring",0.4290640791508912,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,23,15146.666666666666,0.018117539075147286,0.1787574483821938,"greater","Indeterminate","1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Winter",0.010044926246879582,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,287,15136,0.2267942213406697,2.3246655173254194,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.0079,174.18382
"Queenstown (Otago)","Average","Autumn",0.021055032997721383,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,251,15130.333333333334,0.19874214566446552,2.0324307671364448,"greater","Very likely increasing","1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Average","Spring",0.02317460584924872,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,246,15124,0.19486103645780953,1.9921991479569352,"greater","Very likely increasing","1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Average","Winter",8.89425650493048e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,529,15141,0.4175300279850342,4.290981506656675,"greater","Very likely increasing","1972-06-01","2022-08-31",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Autumn",4.96591410238966e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,480,15145,0.37825481902802843,3.8922513198333943,"greater","Very likely increasing","1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Spring",3.621454348924397e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,417,15146,0.32847886062332254,3.3802152314940077,"greater","Very likely increasing","1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Winter",1.4938859576781186e-8,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,683,15143,0.5382250862419654,5.542151755473442,"greater","Very likely increasing","1972-06-01","2022-08-31",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Autumn",0.3787302772777784,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,39,15141.333333333334,0.03076976944152481,0.3088172394065823,"greater","Indeterminate","1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Spring",0.3756311296416308,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,40,15138.333333333334,0.031596375037346414,0.31697541208794955,"greater","Indeterminate","1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Winter",0.02807195261241038,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,236,15139.333333333334,0.18634450474177616,1.9099169660970023,"greater","Very likely increasing","1972-06-01","2022-08-31",-45.01758,168.74005
"Reefton (West Coast)","Average","Autumn",1.9707225644986185e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,437,15135.333333333334,0.3453277865012985,3.543973731956837,"greater","Very likely increasing","1972-03-01","2022-05-31",-42.11578,171.86014
"Reefton (West Coast)","Average","Spring",0.05290694951388566,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,200,15140,0.15791907181506457,1.6172983327023158,"greater","Very likely increasing","1972-09-01","2022-11-30",-42.11578,171.86014
"Reefton (West Coast)","Average","Winter",2.034985591453334e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,568,15142,0.44813407802015615,4.607776844583326,"greater","Very likely increasing","1972-06-01","2022-08-31",-42.11578,171.86014
"Reefton (West Coast)","Maximum","Autumn",2.2526790107694807e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,503,15139.333333333334,0.39716646561488733,4.079907731832745,"greater","Very likely increasing","1972-03-01","2022-05-31",-42.11578,171.86014
"Reefton (West Coast)","Maximum","Spring",0.012196968798200153,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,278,15144.666666666666,0.2191593612932376,2.2508673916103112,"greater","Very likely increasing","1972-09-01","2022-11-30",-42.11578,171.86014
"Reefton (West Coast)","Maximum","Winter",5.946027439616045e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,540,15146.666666666666,0.4253683087208493,4.379557485363748,"greater","Very likely increasing","1972-06-01","2022-08-31",-42.11578,171.86014
"Reefton (West Coast)","Minimum","Autumn",0.008833590317056945,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,293,15147.666666666666,0.2307104494338106,2.3725205433983345,"greater","Very likely increasing","1972-03-01","2022-05-31",-42.11578,171.86014
"Reefton (West Coast)","Minimum","Spring",0.17298749258226467,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,117,15150.333333333334,0.09205395705165334,0.942425210237713,"greater","Likely increasing","1972-09-01","2022-11-30",-42.11578,171.86014
"Reefton (West Coast)","Minimum","Winter",3.20682601019784e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,493,15151.333333333334,0.3877324952947145,3.9970508774581046,"greater","Very likely increasing","1972-06-01","2022-08-31",-42.11578,171.86014
"Rotorua (Bay of Plenty)","Average","Autumn",0.0740205582915118,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,179,15143,0.14116934358192787,1.4464853555341242,"greater","Very likely increasing","1972-03-01","2022-05-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Average","Spring",0.34221244667895356,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,51,15134.333333333334,0.040317465296917265,0.40643243279003755,"greater","Indeterminate","1972-09-01","2022-11-30",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Average","Winter",0.0037387283992102952,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,330,15129,0.2612944544592575,2.6747967479674797,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Maximum","Autumn",0.023208320707193437,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,246,15133.333333333334,0.194550005076051,1.9915847186675126,"greater","Very likely increasing","1972-03-01","2022-05-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Maximum","Spring",0.38801378178840784,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,36,15134.666666666666,0.028470732450153805,0.2844995699221317,"greater","Indeterminate","1972-09-01","2022-11-30",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Maximum","Winter",0.007366224881494959,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,301,15130.666666666666,0.2382370149117708,2.4388900553633324,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Minimum","Autumn",0.22981548982365296,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,92,15144.666666666666,0.07252755841358942,0.739454630456817,"greater","Likely increasing","1972-03-01","2022-05-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Minimum","Spring",0.4708511510148201,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,10,15145.666666666666,0.007880308729750592,0.07313046118301318,"greater","Indeterminate","1972-09-01","2022-11-30",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Minimum","Winter",0.004125684673763037,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,326,15136.666666666666,0.2576129482824332,2.6416071863084074,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.10595,176.31485
"Tara Hills (Canterbury)","Average","Autumn",0.005741927504357697,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,312,15139,0.246451725291302,2.527620066585172,"greater","Very likely increasing","1972-03-01","2022-05-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Average","Spring",0.001585776611014127,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,364,15135.333333333334,0.28764145145645914,2.950601983257642,"greater","Very likely increasing","1972-09-01","2022-11-30",-44.52612,169.88948
"Tara Hills (Canterbury)","Average","Winter",6.642978673013943e-7,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,596,15141.333333333334,0.4702251945422765,4.835427827550433,"greater","Very likely increasing","1972-06-01","2022-08-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Maximum","Autumn",9.296467553353361e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,384,15148.333333333334,0.3023645480634241,3.111833468645564,"greater","Very likely increasing","1972-03-01","2022-05-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Maximum","Spring",0.0013460931187022351,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,370,15120.333333333334,0.29296650954522807,3.00085964624016,"greater","Very likely increasing","1972-09-01","2022-11-30",-44.52612,169.88948
"Tara Hills (Canterbury)","Maximum","Winter",5.721880978096444e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,541,15145,0.42632470227950703,4.387924243653513,"greater","Very likely increasing","1972-06-01","2022-08-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Minimum","Autumn",0.19678513879008902,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,106,15146.666666666666,0.08349822356372227,0.853160549096834,"greater","Likely increasing","1972-03-01","2022-05-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Minimum","Spring",0.013247555574187046,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,274,15137.666666666666,0.2164351690058229,2.2188767429481886,"greater","Very likely increasing","1972-09-01","2022-11-30",-44.52612,169.88948
"Tara Hills (Canterbury)","Minimum","Winter",6.9154050797931e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,536,15150.333333333334,0.42171727333065123,4.346530064458418,"greater","Very likely increasing","1972-06-01","2022-08-31",-44.52612,169.88948
"Taumarunui (Manawatū-Whanganui)","Average","Autumn",0.23479229042341815,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,90,15146.666666666666,0.07089471812014154,0.7231551320916021,"greater","Likely increasing","1972-03-01","2022-05-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Average","Spring",0.5162062781942068,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-6,15141,-0.004735690298507005,-0.040634294570612454,"greater","Indeterminate","1972-09-01","2022-11-30",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Average","Winter",0.002111530063408805,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,353,15137.333333333334,0.2789489900113464,2.861000780257653,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Maximum","Autumn",0.5709529168152463,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-23,15139.333333333334,-0.018160693258732423,-0.17880073725163426,"greater","Indeterminate","1972-03-01","2022-05-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Maximum","Spring",0.9880403094462759,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-279,15152.333333333334,-0.2193402326799398,-2.2584216999260716,"greater","Very likely decreasing","1972-09-01","2022-11-30",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Maximum","Winter",0.06632283339053756,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,186,15135.333333333334,0.14709878432579465,1.5037503220459056,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Minimum","Autumn",0.19451420796036542,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,107,15143.333333333334,0.08435270380710944,0.861380675079489,"greater","Likely increasing","1972-03-01","2022-05-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Minimum","Spring",0.05208549480253332,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,201,15148.666666666666,0.1582064232970839,1.6249604343877746,"greater","Very likely increasing","1972-09-01","2022-11-30",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Minimum","Winter",0.0011537484289962322,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,376,15141.666666666666,0.29653448707712227,3.0475050018627776,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.88784,175.25981
"Taupō (Waikato)","Average","Autumn",0.11929124492210397,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,146,15137.333333333334,0.11528092242499713,1.1785372532311353,"greater","Likely increasing","1972-03-01","2022-05-31",-38.74263,176.08104
"Taupō (Waikato)","Average","Spring",0.17503725343743998,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,116,15145.666666666666,0.09133929056082604,0.9344447817829462,"greater","Likely increasing","1972-09-01","2022-11-30",-38.74263,176.08104
"Taupō (Waikato)","Average","Winter",0.0030074407196003998,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,339,15140,0.2676728267265344,2.7469690274039333,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.74263,176.08104
"Taupō (Waikato)","Maximum","Autumn",0.3572912450007148,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,46,15141,0.03630695895522037,0.36570865113551204,"greater","Indeterminate","1972-03-01","2022-05-31",-38.74263,176.08104
"Taupō (Waikato)","Maximum","Spring",0.5323819111419981,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-11,15144.666666666666,-0.008671773288581344,-0.08125875059965022,"greater","Indeterminate","1972-09-01","2022-11-30",-38.74263,176.08104
"Taupō (Waikato)","Maximum","Winter",0.04465431871468329,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,210,15131.333333333334,0.1662118708686773,1.6990559749126102,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.74263,176.08104
"Taupō (Waikato)","Minimum","Autumn",0.09400185290748835,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,163,15142,0.1286018568966293,1.3165076698809501,"greater","Very likely increasing","1972-03-01","2022-05-31",-38.74263,176.08104
"Taupō (Waikato)","Minimum","Spring",0.05560711559945541,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,197,15143,0.15536514349519437,1.592759155531957,"greater","Very likely increasing","1972-09-01","2022-11-30",-38.74263,176.08104
"Taupō (Waikato)","Minimum","Winter",0.001908664750426236,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,357,15144,0.28143846036577636,2.8928751940823014,"greater","Very likely increasing","1972-06-01","2022-08-31",-38.74263,176.08104
"Tauranga (Bay of Plenty)","Average","Autumn",2.5209035996195744e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,429,15139,0.3388711222755403,3.478525364946796,"greater","Very likely increasing","1972-03-01","2022-05-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Average","Spring",3.015105112218239e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,423,15134.666666666666,0.3342646537529731,3.430251957346845,"greater","Very likely increasing","1972-09-01","2022-11-30",-37.673,176.196
"Tauranga (Bay of Plenty)","Average","Winter",2.4967853474660187e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,500,15136.333333333334,0.39495468796683014,4.055927692963651,"greater","Very likely increasing","1972-06-01","2022-08-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Maximum","Autumn",1.6455925191437586e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,512,15144.666666666666,0.4036316294321498,4.152322155642127,"greater","Very likely increasing","1972-03-01","2022-05-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Maximum","Spring",5.8122391148249685e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,475,15127,0.37610565414590086,3.8539132818202555,"greater","Very likely increasing","1972-09-01","2022-11-30",-37.673,176.196
"Tauranga (Bay of Plenty)","Maximum","Winter",2.988396431214501e-6,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,558,15137.333333333334,0.440944862397539,4.527208621032706,"greater","Very likely increasing","1972-06-01","2022-08-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Minimum","Autumn",0.003409169869252206,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,334,15148.333333333334,0.26299416420099914,2.705588890493402,"greater","Very likely increasing","1972-03-01","2022-05-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Minimum","Spring",0.009628057250355959,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,289,15141,0.22810241604475404,2.340535367267277,"greater","Very likely increasing","1972-09-01","2022-11-30",-37.673,176.196
"Tauranga (Bay of Plenty)","Minimum","Winter",2.104732667575676e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,435,15145,0.3427934297441508,3.5265909661956014,"greater","Very likely increasing","1972-06-01","2022-08-31",-37.673,176.196
"Timaru (Canterbury)","Average","Autumn",0.2396702041053604,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,88,15127,0.06973428632106182,0.7073638302075153,"greater","Likely increasing","1972-03-01","2022-05-31",-44.30517,171.22141
"Timaru (Canterbury)","Average","Spring",0.3942881665060133,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,34,15144,0.026803662891978698,0.2681597792267302,"greater","Indeterminate","1972-09-01","2022-11-30",-44.30517,171.22141
"Timaru (Canterbury)","Average","Winter",0.009206557302024373,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,291,15135.666666666666,0.2300467137529985,2.357204277732263,"greater","Very likely increasing","1972-06-01","2022-08-31",-44.30517,171.22141
"Timaru (Canterbury)","Maximum","Autumn",0.08739910972817297,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,168,15146.333333333334,0.13238918665980995,1.3569464712634205,"greater","Very likely increasing","1972-03-01","2022-05-31",-44.30517,171.22141
"Timaru (Canterbury)","Maximum","Spring",0.0573826317772485,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,195,15131,0.15427799405855008,1.5771315302127793,"greater","Very likely increasing","1972-09-01","2022-11-30",-44.30517,171.22141
"Timaru (Canterbury)","Maximum","Winter",4.185160435549968e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,412,15140,0.32531328793903297,3.340249320304783,"greater","Very likely increasing","1972-06-01","2022-08-31",-44.30517,171.22141
"Timaru (Canterbury)","Minimum","Autumn",0.599463077143999,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-32,15138,-0.02526705149041033,-0.25195758869865487,"greater","Indeterminate","1972-03-01","2022-05-31",-44.30517,171.22141
"Timaru (Canterbury)","Minimum","Spring",0.8432453647998798,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,-125,15136.333333333334,-0.09873867199170754,-1.0078858395340538,"greater","Likely decreasing","1972-09-01","2022-11-30",-44.30517,171.22141
"Timaru (Canterbury)","Minimum","Winter",0.3911677707479074,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,35,15145,0.02758108055412707,0.27627671163744344,"greater","Indeterminate","1972-06-01","2022-08-31",-44.30517,171.22141
"Waiouru (Manawatū-Whanganui)","Average","Autumn",0.004768060468688568,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,320,15144,0.25226976839509363,2.592211199191725,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Average","Spring",0.07176954197083411,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,181,15143,0.14274665468340195,1.4627379999783277,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Average","Winter",6.632595085793058e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,396,15140.333333333334,0.31255555970146226,3.2101799448621966,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Maximum","Autumn",1.4993190157730447e-4,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,446,15149.666666666666,0.3509065371370717,3.6154176372657707,"greater","Very likely increasing","1972-03-01","2022-05-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Maximum","Spring",0.00511431921721492,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,317,15142,0.24990473931638965,2.568002615323335,"greater","Very likely increasing","1972-09-01","2022-11-30",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Maximum","Winter",4.965037176037068e-5,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,480,15144.666666666666,0.37840465259264044,3.8922941537232454,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Minimum","Autumn",0.19682156942850226,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,106,15151.333333333334,0.08336641886661204,0.8530291506770344,"greater","Likely increasing","1972-03-01","2022-05-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Minimum","Spring",0.3974100485414245,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,33,15141.333333333334,0.0260359587582133,0.26005662265817453,"greater","Indeterminate","1972-09-01","2022-11-30",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Minimum","Winter",0.00476173587485215,NA,NA,NA,NA,NA,NA,NA,"Mann-Kendall",51,NA,320,15138.666666666666,0.2526705149041033,2.592667775364212,"greater","Very likely increasing","1972-06-01","2022-08-31",-39.46249,175.66283
